Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indicator,School Enrollment In Primary (% net),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Countries,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Low & middle income,,,,,,,,,,,67.73123932,67.62313843,68.71842194,71.29727173,72.29891968,73.76304626,74.58447266,74.70664978,73.53040314,74.00312042,75.02404022,75.95410919,76.43403625,76.86528778,77.2487793,77.95101929,78.72438812,78.96307373,79.60372162,80.26896667,80.21524811,80.35272217,80.01477814,80.0898819,80.16912842,79.79519653,79.51711273,79.59706116,80.2509613,81.06723785,81.82241821,82.18366241,83.20173645,84.57263947,85.79238129,85.80339813,86.25675964,87.51564789,87.7015686,87.78114319,87.92976379,88.10455322,88.46470642,88.40601349,88.49617004,88.61611938,88.73504639,
Lesotho,,,,,,,,,,,60.02745819,56.08750153,56.72404099,57.13671112,65.06255341,,66.06996155,67.0690918,60.70288086,61.99940109,62.40795898,62.68442917,66.82330322,66.26687622,67.19351959,69.59179688,69.97180176,71.79447174,73.1461792,72.50148773,71.32391357,72.84870148,73.12171173,70.70269775,71.82646942,70.7037735,70.90907288,,62.82569885,58.97518158,79.65190125,79.8225708,80.12734222,80.34133911,77.95458221,77.18746185,77.45909119,75.06020355,76.02411652,76.6162262,78.46212769,79.92433929,81.19184113,79.06793976,79.67008972,79.57913208,79.96019745,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,90.68565369,92.93711853,93.78031921,94.15722656,94.27010345,93.91838074,93.31269073,92.68901062,91.79196167,90.80317688,90.40132904,90.02793121,92.22348785,94.39814758,94.82637024,95.12156677,97.5229187,97.53040314,97.76164246,95.62943268,94.85929108,95.43296814,96.14691925,96.07862091,96.02899933,96.04376221,95.86759186,95.24675751,95.50879669,95.57855988,95.68377686,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.99500275,93.60428619,95.59911346,95.65429688,93.33289337,90.35675812,87.77152252,88.10243225,90.97936249,93.65740204,94.97573853,95.78231049,96.32009125,95.53217316,95.91165161,96.83307648,97.88198853,97.86546326,98.20815277,
Luxembourg,,,,,,,,,,,,,91.13996887,89.97293091,92.19332886,91.25173187,90.88845062,90.30082703,89.93415833,,,78.88961029,84.37641144,83.11006165,81.72669983,,81.77755737,78.59311676,84.90042114,,,,,,,,,,,96.15628052,95.83487701,95.97567749,96.10443115,94.91876221,95.62663269,96.25161743,96.52911377,96.63250732,95.83474731,,92.7844162,92.06645966,92.84422302,92.45220947,92.95111084,94.58264923,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.95755005,,,,,,,,,95.99337769,96.87037659,96.99611664,97.28157043,97.60630798,96.48635864,94.46476746,94.88041687,,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.09345245,,85.33512115,,,,,,,87.17668152,86.31526184,83.99469757,84.65959167,84.69790649,85.13613129,85.29263306,84.96672821,86.02577972,86.0424118,84.71788025,84.42285156,85.79682922,87.37407684,89.52262878,93.99382019,97.84294891,98.67832184,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,36.86272812,37.95785141,38.31174088,,41.21118927,44.13927841,47.72370148,50.98398972,53.42306137,56.07791901,58.76488876,59.1019516,61.44224167,63.94137955,62.63843155,60.87289047,58.85863113,57.14664078,55.04681015,55.8862915,55.53347015,56.03091812,58.14929962,60.74483871,63.52225876,65.78475952,67.31716919,66.53842163,71.3406601,76.1608963,80.10160065,84.31403351,85.65328217,85.57879639,86.63584137,87.91581726,89.2128067,89.78472137,89.45800781,92.1662674,93.03096771,92.25569153,92.94287109,93.02250671,,94.49710846,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.10810089,92.52590942,91.36379242,92.66272736,92.37393951,90.98954773,87.78560638,87.57080078,87.71829224,87.51560974,87.59101105,87.81111145,87.92875671,87.85463715,87.14634705,86.8547821,,
Madagascar,,,,,,,,,,,,,67.12426758,,,,,,,,,,,,,,,,,65.70633698,64.25489044,,,,,54.71094894,56.91976166,,,64.61753845,66.15564728,67.28990173,68.00256348,77.72212219,,,,,,,,,,,,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.58251953,,95.53634644,96.71217346,97.05693054,97.61183167,,98.58030701,97.74384308,97.23960114,96.73142242,95.66845703,95.84686279,,,,,,96.34519958,98.21212006,
Middle East & North Africa,,,,,,,,,,,60.2578392,60.23295975,62.48246002,63.8689003,64.82552338,67.23596954,69.44431305,70.88063812,72.03501129,71.34152222,73.61908722,73.31552887,74.54305267,75.29524231,76.63432312,77.10176086,78.07865143,79.12094116,79.86614227,79.92194366,81.83364105,82.69187927,80.55558777,80.8238678,82.37545776,81.31742859,83.01731873,82.99443054,82.51998901,82.39100647,83.12142944,85.46663666,87.41864777,88.13983154,89.35061646,89.44597626,90.03089142,91.72821045,92.28044128,92.83673859,94.1133194,93.91786194,94.95597839,93.25235748,92.51702881,92.80618286,92.88723755,
Mexico,,,,,,,,,,,,79.47177887,,,,,,88.09314728,,,,,,,,94.2556076,96.02684784,96.86495209,96.81546021,94.97458649,96.98306274,96.71720123,97.10957336,96.99104309,96.57740021,96.42215729,96.16098022,95.74310303,95.94580841,96.70883942,97.19716644,97.5497818,97.30155945,97.39897156,96.9450531,95.93697357,95.0273819,94.91156006,94.91364288,95.4524231,96.23179626,97.03151703,97.32731628,96.92790222,96.20532227,95.63588715,95.47094727,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.73590088,,,,,,,,,99.70819855,,,,77.33045959,77.08309937,
Middle income,,,,,,,,,,,70.82218933,70.65946198,71.75292969,74.46179962,75.4683075,76.8864212,77.60027313,77.55502319,76.16757202,76.60919189,77.51746368,78.47675323,79.11982727,79.55084991,80.0582962,80.9363327,81.85986328,82.35945129,83.15319061,84.05799866,84.21813965,84.25892639,84.05053711,84.19619751,84.20350647,83.53320313,83.21215057,82.96513367,83.78134155,84.82758331,85.50148773,85.7325592,86.49101257,87.7184906,88.76045227,88.47434998,88.6325531,89.8658905,89.64392853,89.72229767,90.00721741,90.05462646,90.32607269,90.13945007,90.23580933,90.51316833,90.68588257,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.52066803,91.29531097,90.23201752,89.27204895,88.73455811,87.65258789,87.66252899,87.69789886,86.83579254,85.95623016,85.01751709,85.1781311,85.37581635,,84.49360657,88.62893677,89.22934723,91.71095276,,
Mali,,,,,,,,,,,,17.01479912,17.6978302,18.06893921,20.5424099,,,20.6718502,,,,,,,,,,,,,,,,,,,,,,43.96487045,,,51.49721146,51.47005081,51.48701096,56.52608109,57.84794998,59.99845886,,63.58621979,64.19207001,64.78903198,62.76459122,58.56024933,59.2167511,55.57580948,56.91350937,
Malta,,,,,,,,,,,,81.53518677,80.44111633,78.8371582,79.59938049,82.34728241,87.64227295,92.76934052,96.34824371,97.32407379,94.95812225,93.21627045,93.0772934,91.31871033,92.23697662,95.3008728,94.7065506,93.50169373,93.52232361,94.48828125,95.62017059,96.1754837,96.37625885,96.80467224,95.65293884,96.64849091,98.36965179,99.16957855,,,,,,,,,,,,,,98.21083069,98.00569916,99.39481354,98.78807831,98.44650269,97.56980133,
Myanmar,,,,,,,,,,,,63.70220184,,71.40209961,61.70576859,,,,67.18929291,,,,,,,,,,,,,,,,,,,,,,92.19251251,93.46177673,91.34577179,93.25887299,91.79003143,91.50383759,91.17484283,91.27340698,91.69759369,90.14372253,89.57559967,,,,96.21138763,,,99.54528809
Middle East & North Africa (excluding high income),,,,,,,,,,,60.62636948,60.61933136,63.01956177,64.49581146,65.51912689,68.09529877,70.48787689,72.01213837,73.23445892,72.52909088,74.98059082,74.63793182,75.93094635,76.70278931,78.08097076,78.51902008,79.48661041,80.55570221,81.31134033,81.31671906,83.45043945,84.41776276,81.94992065,82.0892334,83.66243744,82.28373718,84.00105286,83.84545135,83.19689941,82.91027069,83.60379028,86.11637115,88.17228699,88.87309265,90.11148834,90.01967621,90.50395203,92.16545105,92.5893631,93.02828979,93.95075989,93.71595764,94.61586761,92.88909149,92.0746994,92.19436646,92.56004333,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.34278107,,97.91654968,98.46237183,96.17636108,96.02648926,,,91.60794067,96.28003693,,,94.04100037,93.68344116,
Mongolia,,,,,,,,,,,,,,,,,,,,,96.4837265,,,93.7348175,,,,94.44538116,,,,,,,,81.08129883,84.63172913,85.10743713,86.62870026,88.13758087,89.99968719,91.19419098,89.55065155,82.55805206,87.43354034,87.91426086,91.66928864,89.00144196,87.72566223,95.4535675,97.29678345,97.82788086,97.23592377,94.82871246,95.12300873,96.85283661,97.82016754,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,33.64051819,,,,,,37.0838089,,34.7843895,34.46390915,47.91812897,,50.68946075,49.89268875,46.52782059,42.82141876,43.30617142,45.09455109,43.44279861,41.74547958,40.69557953,41.8064003,44.06954956,,,48.55244827,52.03105164,55.57826996,59.83332825,55.37966156,,68.05014038,73.03276062,76.82546234,81.79428864,85.24456024,86.43547058,87.90621185,85.8116684,86.13746643,87.23139191,88.13197327,89.56629944,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,31.73904037,,,,,,,,,46.86209106,53.18013,56.45148087,,59.86447144,59.2543602,59.42441177,62.76134872,61.87722015,64.83934021,71.72305298,70.19690704,72.71753693,73.4329071,70.14920044,69.5495224,69.86096191,69.92843628,68.73927307,72.07185364,73.82022095,,70.87069702,
Mauritius,,,,,,,,,,,,,77.95204163,78.4882431,79.07801819,80.05567932,80.11239624,83.59573364,81.30390167,78.6053009,79.26056671,82.57424927,88.51138306,91.63172913,94.8168869,99.90821838,98.41281128,99.64916992,99.45494843,99.32785034,97.1772995,92.62251282,,92.76293945,93.73892975,94.68318176,96.98175049,97.90364075,95.79898834,92.75756073,93.22731018,92.75218964,94.33415222,93.72392273,94.39045715,96.02008057,96.03756714,96.51416016,96.67807007,96.58661652,96.50868988,96.47936249,93.66230011,96.03009033,96.16468811,96.13651276,94.94084167,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.00965118,,,98.08695221,,96.51657867,96.04907227,94.52935028,90.18768311,96.3733902,96.2545166,,,,,,,,
Malaysia,,,,,,,,,,,87.02288818,86.73964691,87.76293945,,,,,,,,,,,,,,,,,,,,,,97.22312927,,,,95.73882294,95.57501221,98.37438965,97.77056885,96.53199768,97.02729034,99.3323288,99.61399841,95.57688141,95.43715668,95.52210236,96.38182068,96.70287323,97.73578644,99.29795837,99.91030121,99.62731171,99.53636932,98.91333008,
North America,,,,,,,,,,,,,,,82.45417786,82.35687256,83.21418762,83.57772827,84.10413361,83.87677002,90.93945313,90.87612915,93.13005829,92.09893799,91.28249359,91.73674011,93.34860992,95.07758331,96.15685272,97.25045013,98.31268311,98.5623703,97.6608429,96.6309433,96.00627136,96.76967621,95.84593964,95.74330139,95.62734222,95.27929688,95.2121582,95.1762619,93.40009308,93.10949707,91.9021225,92.22229767,93.55280304,94.8356781,95.32991791,94.26345062,93.18625641,92.41162872,92.65796661,92.36714935,92.7826767,93.48903656,93.5282135,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.11575317,79.32817078,,82.77250671,,85.04026794,85.71562958,84.92825317,85.80821991,86.465271,86.53291321,87.56433868,87.95852661,89.22653961,88.99658966,86.55921936,86.78058624,85.3963089,86.67962646,86.00688171,85.87856293,85.63304901,,87.60613251,89.65232086,,,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,10.60853958,11.13558006,,,15.12508011,16.14422035,,,19.20413017,,,,,23.33992004,,,22.56850052,22.8850708,23.46911049,21.4097805,,,,,24.05182076,24.39038086,25.94837952,26.79921913,30.31765938,33.7798996,37.49843979,40.97766113,41.31145096,42.03828812,43.2922287,47.28675079,51.06116104,54.03432846,58.69271088,60.49816132,61.0104599,60.31953812,61.8176384,63.79476166,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.03615952,65.05432129,,,,66.36904144,66.82318878,67.31323242,70.27986908,63.37131882,64.31044769,64.1046524,,,,,,,
Nicaragua,,,,,,,,,,,52.41981888,55.23394012,55.02032089,55.71725082,55.61877823,57.5196991,58.74747086,57.82136154,55.78989029,,64.39705658,,62.99541855,63.45446014,61.95138168,66.06942749,64.94519043,66.55467987,66.77172852,65.0438385,67.51689911,70.1623764,73.57788849,74.32348633,75.22335052,73.43441772,72.71305847,,,78.87380981,81.74987793,85.18002319,91.75193787,,92.60536194,92.4469223,96.62387848,96.365448,97.26442719,,96.95223999,,,,,,,
Netherlands,,,,,,,,,,,,92.74279785,92.10748291,91.52475739,90.77490997,90.61831665,91.5354538,91.88208008,92.35678864,92.91356659,93.01502228,92.43034363,90.40532684,88.42939758,87.10392761,86.56236267,92.05285645,93.8963623,95.44371033,95.99749756,95.82034302,95.11689758,94.15866089,93.53312683,98.96160126,99.20709991,99.38736725,99.6654129,,99.35646057,99.39073944,99.34887695,99.29989624,98.80213928,98.21144867,98.11316681,98.50395203,99.32463837,99.5912323,99.79756165,99.51338959,99.22106171,98.49053955,,,96.42201233,97.32553101,
Norway,,,,,,,,,,,,97.57643127,98.13282776,,,,99.68327332,99.63729095,98.98856354,98.64031982,99.17533875,98.38561249,98.13591003,,97.3603363,96.36161041,96.39424896,97.00971985,97.64546204,98.65821838,99.73066711,99.95668793,99.64790344,98.6680603,98.39620972,98.19120789,98.26480865,84.19145966,99.73560333,99.79454041,99.70516205,99.76033783,99.72673035,99.85574341,99.35220337,98.5114975,98.59500885,99.07582092,99.26267242,99.1536026,99.079422,99.40241241,99.68914795,99.8567276,99.83146667,99.76589203,99.80597687,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,59.40668869,60.61458969,,,,66.62783813,,,,,,,,,,,66.39276886,72.68057251,,,80.4559021,81.14700317,,,,,,,98.25801086,99.38890839,,94.13047791,96.53446198,96.62294769,94.69564056
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.72035217,,87.06433868,,84.1918335,
New Zealand,,,,,,,,,,,99.97071075,99.78222656,99.90039063,99.49732971,99.44087219,99.55983734,99.66490936,99.57774353,99.44377136,99.42159271,99.47348022,99.32086182,99.21189117,98.83112335,99.50991058,99.57958221,99.76006317,99.8602066,99.89205933,99.8303299,99.52082062,98.98017883,97.55024719,,97.1552124,98.5120697,98.97884369,99.75817108,99.28759766,99.1838913,98.86798096,97.18357086,96.7543869,97.88217926,98.15470886,98.90335846,98.95143127,99.48753357,99.39955902,99.34845734,99.31302643,98.94574738,98.11016846,97.6947403,97.41752625,97.66835022,98.46376038,
OECD members,,,,,,,,,,,90.24376678,90.26225281,90.34375,90.91295624,90.83232117,91.02378845,91.65570831,92.0177002,92.14041901,92.72995758,94.7962265,94.76313782,95.15196228,94.75820923,94.8731308,94.91664124,,,,,97.46711731,97.33881378,96.91716766,96.51416779,96.25791168,96.45121765,95.86955261,94.67162323,96.22207642,96.72979736,96.82597351,96.87001038,96.27751923,96.24627686,95.76087189,95.76138306,96.02474976,96.41425323,96.62393951,96.1361618,95.96199036,95.78917694,95.65966797,95.51300812,95.53511047,95.82766724,95.82563782,
Oman,,,,,,,,,,,,,,13.31077003,18.88167,26.28963089,27.24740028,,34.778759,37.80752182,,42.87990189,45.48770142,48.54689026,54.95560074,57.37023163,63.22985077,65.47096252,64.82393646,65.9658432,67.16255951,68.23342896,69.59612274,72.95678711,74.20050812,75.65466309,78.29363251,79.01911926,79.5508194,81.18849945,82.1231308,83.1967926,83.29647827,81.84368134,,,,,,93.1864624,,95.44051361,96.44496918,94.36923981,94.135849,94.25534058,94.95516968,
Other small states,,,,,,,,,,,64.94689941,64.14531708,65.03304291,66.31571198,68.12245941,70.22160339,71.6827774,72.55912781,72.09203339,72.14746857,73.09919739,74.4683075,75.95513916,76.27610016,76.97006226,77.9182663,77.52770996,77.35633087,77.01226807,76.25766754,74.86222839,74.92334747,74.23880005,74.1606369,75.23473358,75.10762787,75.57924652,75.62734985,75.74491882,75.86373138,78.65383148,79.66383362,80.21942139,80.29807281,79.87608337,79.5799408,80.23381042,79.88266754,79.84906006,80.17127991,81.4172287,82.44776154,82.8105011,82.18773651,81.84544373,81.84671021,81.73278809,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90473175,60.85026169,66.45591736,68.54192352,66.08200073,70.89040375,71.66677094,73.05828857,74.42195129,71.49482727,71.05860138,69.81465149,72.73217773,73.60605621,77.7768631,
Panama,,,,,,,,,,,74.35031128,82.4765625,85.05034637,87.12207031,,88.82997894,88.50579834,,90.61946106,89.18939972,88.13562012,86.79917145,85.82653046,84.68908691,84.46256256,85.03972626,85.01280975,85.79666138,84.9643631,86.42642975,86.61984253,,,,,,,,,93.134552,94.8825531,96.16586304,98.31176758,,98.02324677,97.57965088,98.1991272,97.99423218,97.00582123,94.06896973,95.58067322,94.46147919,93.82264709,92.92350769,90.45468903,87.2092514,,
Peru,,,,,,,,,,,76.47667694,,,80.17935181,,,,,,,85.57492065,90.9204483,91.712677,,,95.42540741,,,90.94714355,,,,,93.73175049,,88.54277802,88.04223633,87.50878906,97.73750305,97.69091797,97.57472229,97.83477783,97.69190979,99.53674316,96.58733368,96.27115631,96.201828,95.99829102,95.92108154,96.14602661,96.1711731,95.92360687,90.99060822,93.15801239,92.8102417,94.08167267,95.1532135,
Philippines,,,,,,,,,,,,,,,,,96.79429626,,,96.19239807,,93.17163086,93.1870575,91.58796692,90.89108276,94.4155426,93.79490662,94.04325867,96.06221008,97.54286194,98.44171906,,95.53386688,94.58925629,92.96443176,,95.68161774,,91.8030777,88.93604279,,89.4907608,89.59320068,89.87042999,89.32288361,88.53304291,86.79062653,87.14833069,88.26502228,90.15796661,,,,96.64801788,,95.71631622,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.11504364,99.05886078,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.70647049,,,,,,,,,,,,,,,,,,,,,,,84.27825165,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.94635773,96.59532166,96.33107758,95.43596649,94.49800873,93.6987381,93.09130859,93.15226746,93.247612,93.44805145,94.15183258,94.63333893,94.68675995,95.20720673,95.47595978,95.23384857,95.0003891,94.978302,
Pre-demographic dividend,,,,,,,,,,,,,,40.12823868,41.96379089,43.3847084,44.85086823,47.60083008,50.94810867,54.70450974,56.37781143,57.65581894,58.01715851,58.49869919,58.17866135,57.00251007,55.34770966,54.02005005,53.31230927,52.15575027,51.95550919,52.86943054,52.34051895,53.03606033,53.31098938,54.03572845,52.01808167,55.07126999,55.61230087,56.18384933,58.01971054,59.86009979,62.47034836,65.81516266,67.62844849,68.61605072,70.11810303,72.21859741,72.70214844,73.04463959,73.16622162,74.34828949,74.92931366,74.93412781,75.36190033,75.17762756,75.32621002,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.62731171,79.47644043,80.25684357,80.1806488,80.46298218,78.75325775,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0666275,,,,,,,,
Portugal,,,,,,,,,,,,,,88.0324173,88.08618164,,92.35942078,93.41850281,95.91004944,,95.50491333,96.02364349,,,97.87261963,99.45218658,99.64836121,99.51470947,,,99.7066803,98.24414825,99.61949158,99.72530365,98.35498047,99.48220062,99.57922363,,,,97.02278137,,,,97.92591095,97.96257019,97.77049255,,,99.19342804,99.31591034,98.85040283,98.94934082,98.811203,97.94777679,97.00228119,96.2877121,
Paraguay,,,,,,,,,,,79.9347229,,80.91594696,81.58145142,,78.98892975,80.05982208,80.97711945,82.63820648,83.90351105,86.05001831,87.95359802,92.32161713,88.38517761,87.97702026,87.8990097,86.86405945,87.63439178,89.258461,91.15458679,92.97115326,94.97666168,95.88173676,96.28301239,91.8588028,91.70462036,95.02059174,,,96.72760773,97.35787201,97.38897705,95.6312027,94.86547089,94.21633148,94.80883026,93.09883118,91.34252167,89.84941101,88.91390228,89.01380157,88.95008087,88.54608154,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.37355042,88.11489868,85.48831177,85.31134033,84.44898224,82.17498779,79.69168854,80.19262695,79.5504303,83.66435242,85.29634094,86.70037842,87.17446136,90.60085297,90.60431671,91.08496857,90.23963928,90.4450531,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.74661255,88.43553162,90.22814178,90.81244659,91.00315857,87.82415009,87.94795227,89.74237061,87.23690033,86.5851593,88.82653046,90.06427765,91.60238647,90.60207367,91.7926712,92.3951416,91.3105011,91.23681641,90.72692871,90.69377899,89.76332092,88.30535126,86.92048645,86.51628876,86.532341,87.11721039,
Post-demographic dividend,,,,,,,,,,,90.62661743,90.7020874,90.58905792,91.00189209,90.73802185,91.16451263,91.90115356,92.13548279,92.44220734,92.59326172,95.05297852,94.91316223,95.28481293,94.64218903,94.28211975,94.40139008,95.19618225,95.9382019,96.48162079,96.85391235,97.14627075,97.3265686,96.71569061,96.45011139,96.36260986,96.74813843,96.52069092,96.47325134,96.64984131,96.56694031,96.53424072,96.61209869,95.99002838,95.78275299,95.15045929,95.38744354,95.88648224,96.39848328,96.76811218,96.3077774,95.86257172,95.60163879,95.65991211,95.47296906,95.48210907,95.93190765,95.95729065,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,80.70288849,85.34403229,86.67848206,85.88059998,,88.87332916,90.43422699,94.45540619,95.89060211,96.09722137,94.72209167,95.60977173,93.49124908,93.43952942,91.40313721,92.32746124,89.17514038,88.12670135,87.34158325,85.60555267,81.05841064,78.20697021,77.07436371,81.60501862,,,,93.45928955,93.74539948,96.18775177,91.79383087,92.84137726,96.70481873,91.95835114,95.63143921,88.89391327,93.1576767,,92.15387726,91.26141357,93.64408875,92.5109787,89.03856659,89.55220795,92.1139679,93.6015625,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.73529053,81.94125366,87.73222351,90.23683167,91.10909271,91.08679199,88.72602081,88.35636139,91.85601044,90.88397217,93.76547241,95.58119965,93.95581818,92.49918365,92.2405777,88.39665985,89.0684967,89.12837982,88.77485657,87.47380829,,,87.50663757,86.56465149,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.80024719,93.25147247,,,,,,,,,,,90.05078125,90.44927979,92.4208374,93.93537903,,95.34660339,96.24333954,96.14549255,95.29891968,96.52664185,96.98200989,
Rwanda,,,,,,,,,,,,,,55.36154175,53.23588181,50.81269836,,54.27093124,56.50767899,,,,,,,,,,,,,,,,,,,,,80.93768311,,,82.95134735,89.02323151,,,,,,,,,,,,,95.86196899,
South Asia,,,,,,,,,,,57.51873016,57.24259949,59.14387894,62.49814987,62.30052185,63.51266861,63.94837952,65.45063782,63.01671982,63.18299866,64.27340698,65.29886627,65.3974762,66.91226959,68.06127167,68.16847229,69.69680023,68.6280365,70.86540222,73.08574677,73.25138855,73.15603638,73.45644379,74.58097076,75.49033356,75.37596893,75.30451202,75.03209686,74.02192688,74.42182922,75.81214905,75.89640808,76.56923676,80.66896057,83.08737183,84.85710907,86.19631195,87.96762085,87.61773682,87.71337891,88.18991852,87.64270782,88.85874939,89.36901093,89.85794067,90.35881042,90.63729095,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,43.60161972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.93891907,96.61032867,96.59918213,99.44210815,97.72881317,97.39029694,,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98085022,55.40850067,,,,,
Senegal,,,,,,,,,,,,,,,,,,,30.78148079,33.31177902,34.43650055,35.71118164,37.44203949,39.41173172,40.2700119,41.02276993,45.64471054,,46.37482834,45.59410095,44.77196884,,44.23334122,,44.92858887,,49.20220184,53.432621,56.00645828,54.94596863,57.68201828,,,64.33422852,62.8966217,64.01230621,66.21566772,68.72593689,69.58693695,69.90553284,70.79737854,71.2903595,73.16832733,72.0072403,72.51753235,72.61997986,72.33998871,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.94207001,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.36377716,79.83869934,80.50975037,,,,,,70.5692215,70.21498871,70.58518219,72.64134979,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,43.57778931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.95932007,96.54878998,,92.37492371,98.3189621,
El Salvador,,,,,,,,,,,64.89080048,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.72860718,,89.52246094,89.92481232,91.47042084,93.45793915,,94.35987854,94.78259277,94.15676117,94.39859009,94.37127686,94.50908661,94.36459351,93.66796112,91.00662994,88.64144897,86.17272949,84.81446075,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.99762726,92.20281219,,92.70894623,,,,,
Somalia,,,,,,,,,,,,,,,,,19.80830002,17.39306068,14.22239017,14.26317024,14.30084038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70359039,99.86248016,98.34468079,96.99485016,94.22315216,92.7472229,95.70456696,94.43076324,94.79515839,96.24176788,96.30226135,95.73023224,
