Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indicator,School Enrollment In Secondary (% net),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,6/28/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Countries,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Oman,,,,,,,,,,,,,,,,,,,3.577759981,5.282080173,,10.13504982,12.05677986,,,,,,,,,,,49.31977844,,,,,,63.41399002,67.56144714,71.1688385,73.08457947,73.88938904,,,,,,88.99584198,,89.67030334,88.98657227,90.79920959,,93.49694061,95.06073761,
Other small states,,,,,,,,,,,,,,,,,32.97835159,33.52059174,33.4272995,33.51169968,33.36125946,33.41519928,33.71847916,34.03155899,34.18394852,34.42329025,34.41313934,34.09973145,34.09653091,34.4449501,35.91278076,37.03723907,37.7226181,38.66576004,38.92097855,39.66238022,40.37343979,41.55995941,41.7387619,42.0896492,43.41252899,44.19760895,45.70095825,46.71469879,48.27106094,49.24897003,49.20145035,49.71667862,49.90340042,50.6289711,50.99235916,50.76472092,50.75104904,50.67100906,51.25049973,51.83147049,52.21646118,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7966404,34.28701019,34.66558838,34.80495071,,36.18658066,37.70365906,39.23023987,41.04938889,43.82490921,45.5428009,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0791893,58.31460953,60.38993073,62.18827057,,61.62554169,61.79048157,,,63.30821991,63.43220139,66.11901093,65.55860901,,70.35597229,69.00237274,69.7013092,,
Peru,,,,,,,,,,,26.27269936,,,,,,,,,,,44.90481186,,,,,,,,,,,,,,53.03268051,54.78847122,55.49303055,61.67586899,62.62897873,65.02023315,67.82173157,68.37259674,,68.30175781,69.87322998,72.10819244,75.52890015,77.07077026,79.91500092,79.74922943,80.02748108,75.52809906,79.46257782,78.37837982,77.67758942,79.60030365,
Philippines,,,,,,,,,,,,,,,,,,,,46.19168854,,,,,,,,,,,,,55.36848831,56.85229111,57.69573975,,57.93085861,,48.53496933,49.79277039,,50.84791183,54.5916214,57.33100128,59.25294113,58.84146118,59.01055145,59.78662109,60.32957077,61.05194092,,,,66.83911896,,65.91979218,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.74620056,90.21807098,91.16568756,92.11334991,92.54459381,90.81218719,92.98304749,92.75131226,92.20903015,91.32019806,90.33088684,89.69937897,89.03108215,89.01495361,90.56321716,90.87439728,91.69428253,92.13037109,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53647041,16.57373047,16.76939964,17.00593948,16.92083931,16.83320045,17.16279984,17.39396095,18.09967995,18.95074081,19.80221939,20.80201912,22.15550041,22.90521049,23.66894913,24.19732094,26.38433075,28.08567047,29.79674911,29.98393059,30.24401093,31.18882942,31.70615005,32.5671196,32.71556854,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.62918091,73.40293884,74.70223999,75.23864746,74.44506836,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5743103,,,,,,75.87078857,,
Portugal,,,,,,,,,,,,,,22.28590012,22.85951042,,29.4840107,31.40805054,32.11059189,,,,,,,,,,,,,,,68.96971893,76.40753937,74.86650085,,,,80.13903046,81.14096832,78.80467987,78.59533691,79.85597229,,81.55964661,82.15592194,,,,,,,92.08190155,92.35575104,93.16233826,93.52935791,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.34373856,,38.27075958,,43.1138382,46.0531311,,52.23023987,53.50851822,54.81830978,56.92898178,57.76073837,58.13692856,58.80548859,60.04119873,60.54059982,61.52299118,63.26897812,66.46032715,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20339203,74.64546204,75.40316772,78.08795929,80.88262939,84.5422821,85.63989258,86.71875763,86.5266571,86.38578033,85.10001373,83.19367981,81.05249023,80.99701691,80.47183228,80.28774261,81.16503906,82.09129333,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.13695908,57.87918091,55.22114182,57.16751862,59.5237999,60.17456818,62.32154846,62.61521912,64.70350647,62.85573959,64.17800903,65.52362061,67.40677643,67.60118866,66.52403259,65.8895874,,,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,77.17246246,77.56748199,76.54682159,79.88661957,80.15679932,81.38884735,81.88300323,82.68453979,82.92832184,84.00547028,84.43206787,84.11573029,83.95964813,83.71965027,84.39221954,85.33557892,87.21414948,89.06626129,89.56520081,89.87425995,89.53102112,88.72669983,88.50135803,88.83338165,89.31977081,88.94139862,90.10359192,90.5515976,90.69844055,90.52532959,90.35495758,90.69606018,90.67877197,90.59647369,90.58795166,90.75843048,91.32565308,91.8708725,92.70294952,92.9492569,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,24.23027992,25.29459953,26.88526917,28.38146973,,37.6277504,37.69993973,44.2970314,49.37007141,54.28152847,57.32648087,,63.49385834,63.71796036,66.67720032,69.37753296,61.80294037,63.09177017,,66.1326828,67.79689026,67.68312836,73.87899017,75.99108124,,,,76.87757874,74.46343994,,,76.5828476,,90.86862183,89.35083771,84.18890381,75.22145844,,83.02586365,90.04886627,96.01611328,75.52993011,69.29055023,72.46392822,77.94219208,81.80335236,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.67696381,70.42266846,,,,,,,,,,,,,,,,,83.71492004,82.72377014,80.77140808,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73246956,27.66679001,
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.89619064,39.17975998,39.42655182,40.80443954,42.41479874,43.60919189,45.39014816,46.81074142,48.77853012,50.60926056,50.24818039,52.6222496,54.54737091,56.52457047,58.1932106,58.72808075,59.42177963,59.89311981,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,17.39994049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25669098,,,,84.99221802,,,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.78619957,19.52127075,20.51174927,,,,,,,,,,,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53179169,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.55899048,18.84972,21.90055084,28.24798965,,,,34.25791168,30.95940018,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.05675125,,31.82696915,,
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1603508,49.62726974,53.44804001,,,57.60697937,56.49576187,56.63225174,57.48460007,59.02457047,61.48020172,63.75426865,65.59185791,67.32433319,66.81391144,65.45961761,64.25827789,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,0.097989999,0.129759997,0.227840006,0.212799996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5878067,90.24073792,90.16584015,92.48607635,92.86209106,93.02903748,92.20523071,93.7818222,93.11418152,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59239006,19.8716507,20.57287979,21.40307999,22.3560009,23.25048065,24.4256897,25.3121891,26.02401924,26.84989929,28.40317917,29.60400009,31.04162025,31.34037018,31.67560005,32.26136017,32.72090912,33.53979111,33.57003021,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.755700111,,,,4.923110008,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59881973,19.87748909,20.57836914,21.40897942,22.36149979,23.25612068,24.43095016,25.31780052,26.02877045,26.8549099,28.40764046,29.60817909,31.04536057,31.34140015,31.67807961,32.26454926,32.72404099,33.54301834,33.57320023,
Small states,,,,,,,,,,,,,,,38.22879028,40.15576935,41.28290939,42.03738022,42.41218948,42.83013916,43.38422012,42.68151093,42.81764984,43.06494904,42.95169067,43.23395157,43.18130112,43.09268951,43.30754089,43.20652008,44.30049133,45.35937881,45.87498856,46.25156021,46.78416824,47.61827087,48.51398087,49.69274902,49.09976959,49.57342148,50.08800888,50.86450958,52.09857178,52.72208023,54.35501862,54.98300171,55.08293152,55.34706116,55.57555008,56.17913818,56.51134109,56.38396072,55.99813843,55.7283783,56.10456848,56.46226883,56.56961823,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.11831093,,,,,,,,,,,,,,,27.03667068,25.57357979,30.61063004,,32.1257782,31.39289093,32.54489899,34.79037857,46.20790863,,53.31034088,62.33736038,64.86096191,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14796066,49.2044487,,,,,,,,,,,,,,,,,,,,,46.04520035,51.15478897,51.2771492,52.25669098,54.44092941,55.85017014,58.58184052,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.06362152,90.06391144,91.36473083,92.01061249,92.59973145,92.91327667,92.16506195,91.92758179,91.5282135,92.99115753,92.86827087,93.22712708,93.74617004,93.8032074,93.69525909,94.76982117,94.33824158,95.94396973,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7889328,84.8463974,85.21871185,86.40441132,90.51508331,93.74604034,95.58238983,97.48613739,98.01003265,,96.09931946,95.51994324,94.91040802,97.39370728,98.32280731,98.71980286,99.83457947,99.55567932,98.45874023,97.10993195,95.06472015,93.06947327,91.55960083,92.54231262,94.47427368,96.67704773,99.64196777,,
Swaziland,,,,,,,,,,,10.90388966,11.21487999,12.59930992,,16.67013931,18.5364399,19.65160942,21.2310791,,,,,,,,,,,,,,,,,,,,,35.07146835,32.56549072,29.97870064,30.00440025,30.4414196,29.30343056,33.02851105,31.92148972,28.0138607,29.21582985,,32.0033493,32.80366135,34.76451874,35.09526062,34.10432053,35.51583862,36.76839828,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,44.91130829,,,,,,,,,,,,,,78.9076004,82.23972321,82.16092682,83.60778809,,89.67613983,66.52481842,65.30271149,71.17485046,70.5473938,74.80220795,74.76960754,81.56273651,,79.02776337,76.29472351,76.15572357,74.63925934,44.31842041,,79.514328,82.43357086,88.58248138,,
Syrian Arab Republic,,,,,,,,,,,,26.20454025,,35.44812012,35.64221954,36.10400009,38.50914001,40.64411163,41.45388031,42.96458817,42.38674927,40.02883148,,,,,,,,,,,,,,38.14006042,37.54465103,37.47835159,38.51951981,38.50098038,39.32952118,40.96619034,41.03443146,57.39524078,60.88993835,63.99837875,63.82587814,65.49256897,66.17653656,66.30335236,66.94463348,68.81491852,70.62161255,45.5245285,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.123169899,7.007420063,7.260499954,8.418930054,9.607139587,10.5380497,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0478096,61.36729813,62.13763046,63.04553986,62.99198151,64.21347809,65.48673248,66.22189331,66.92102051,68.73655701,68.63406372,69.84365082,71.67978668,73.67466736,74.16374969,75.26789856,78.4744873,78.8237915,77.88355255,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52787781,80.13999939,81.58290863,83.21073151,83.14006042,83.45033264,82.26351166,81.18579865,81.73531342,82.38529968,82.43849182,82.19484711,83.85063171,85.21356964,85.70008087,87.23403931,87.85675049,88.74646759,88.94087982,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.76543045,,,,,,,,20.20594025,23.33447075,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,,,,,15.63426971,17.59971046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.58661652,73.27928162,75.38606262,77.1595993,77.08863068,79.45892334,76.50266266,,78.77510834,77.25811768,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.04386139,70.2434082,72.13401794,75.2278595,,78.65376282,78.95176697,79.78781891,80.58522034,81.43650055,81.31285858,81.87628174,82.6030426,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,58.12099075,58.37889862,58.41728973,58.11064148,58.37453079,58.88412094,59.35469055,59.25067139,59.84149933,60.71878052,61.85993958,62.23455048,63.82825851,64.25241089,65.24899292,66.1256485,67.13630676,65.64212036,66.84780884,67.83834076,68.40296173,68.78859711,71.1623764,72.14962769,72.57975769,72.82720947,73.15099335,75.51454163,76.15808105,76.15679169,76.55947876,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.36584091,38.78794098,39.382061,40.96813965,41.36079025,41.03017044,44.34548187,49.41645813,55.17749023,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,20.73983002,20.71142006,23.00322914,24.82608986,25.86235046,27.94837952,30.02936935,32.18870163,34.24547958,35.50888824,36.36408997,36.87208939,38.0931282,38.92345047,39.870121,40.97415924,42.88933182,44.21723938,44.89736938,46.02830887,48.76845169,49.29906845,49.29317093,50.87097931,53.48139191,54.05731964,54.49394989,56.03345108,57.70885849,59.33396912,60.46434021,61.19332123,61.63220978,62.50363922,63.63447189,63.44599915,63.71755981,63.38351059,65.06931305,67.25417328,67.37177277,70.17340088,70.32498932,67.37519073,67.79869843,66.76782227,67.23760223,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,69.00286865,,,,,81.84609222,,,,,,,,70.36907196,74.5447998,,76.45025635,,,,,,,,,,,82.58441162,76.31273651,75.43817139,,,
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.89619064,39.17975998,39.42655182,40.80443954,42.41479874,43.60919189,45.39014816,46.81074142,48.77853012,50.60926056,50.24818039,52.6222496,54.54737091,56.52457047,58.1932106,58.72808075,59.42177963,59.89311981,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59881973,19.87748909,20.57836914,21.40897942,22.36149979,23.25612068,24.43095016,25.31780052,26.02877045,26.8549099,28.40764046,29.60817909,31.04536057,31.34140015,31.67807961,32.26454926,32.72404099,33.54301834,33.57320023,
Trinidad and Tobago,,,,,,,,,,,,34.15359879,34.48862076,,,,,,,,,,,,,,,,,,,,,66.86167145,,,,,,,,,,,72.64737701,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,,,,,20.31981087,21.50136948,22.27667046,,,28.73131943,30.4777298,32.40100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,,,,,,,,,,,,,,,24.23340988,,,,,,,,,,,,38.65909958,39.98561096,41.61904144,43.23059845,44.26105881,46.12152863,47.58782959,50.81071091,,,,54.59381104,,57.91043091,64.45993805,72.65061188,72.0759201,72.14067841,74.06311035,76.35888672,78.89823151,80.54496002,79.83574677,76.49472046,80.92173767,84.20127106,81.25110626,86.93884277,87.56919098,86.82315063,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.21739197,80.78928375,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08514023,,15.44141006,,,19.37664986,21.65000916,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.59925079,94.65483856,90.49727631,91.05506134,90.23326111,85.67060852,86.91085815,86.7388382,86.43772888,85.70044708,85.94148254,84.18292999,84.70639038,85.48734283,86.37850189,,,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.29411316,68.38211823,69.06829834,69.85442352,69.64334869,69.71356964,70.54567719,71.47077942,71.9673996,72.78170013,73.71938324,75.27835083,76.87772369,78.09855652,78.31743622,79.7036438,82.36488342,82.31295013,81.77963257,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,56.17338943,,,,,,,,,,,,,,,,,,,,,,,67.61373138,69.41880798,71.2699585,71.98036194,,,75.19287872,76.3473587,81.25668335,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.41416168,,,,,,88.24775696,89.43807983,89.66252899,88.93643951,,,87.00357819,86.88871765,87.39705658,85.5687027,88.69991302,89.30381775,88.80712891,88.28988647,88.39064789,88.55860138,87.94101715,86.69602203,87.63204193,87.32827759,88.12046814,88.90480042,90.83441925,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65847015,86.33267212,88.04177094,88.25753784,87.80386353,88.48342133,89.56067657,90.56501007
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,36.89736938,,,,,,,,,,,,,,,,67.92259979,67.98195648,72.76261139,71.95372772,75.61440277,72.85034943,,,90.4017868,88.98139191,85.18727875,,,84.2678833,86.06134033,84.02648163,89.9281311,
"Venezuela, RB",,,,,,,,,,,,24.9416008,27.2367897,,,,,,,,,,,,,,,,,,,,,,,,,,,47.73184967,50.48664093,53.66413879,56.07270813,57.64788055,59.97212982,61.76008987,65.15973663,67.3616333,68.45104218,70.09525299,70.34776306,71.45690918,73.34243774,73.84027863,74.59358978,73.24220276,71.40305328,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4274292,80.97853088,82.34709167,83.37432098,84.85144043,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,35.76663971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.16746044,,16.71542931,,,,,,,,29.69191933,33.31784821,34.33528137,38.01921082,38.32986832,40.61177063,,,,,,51.59878159,,,,,49.49893188,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.12702179,54.29367065,55.14881897,55.74766159,56.2350502,57.08794022,57.93144989,58.61732864,59.14089966,60.09046173,60.86820984,61.17628098,62.35477066,63.37414169,63.92665863,64.7232666,65.54572296,65.80383301,65.64586639,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85543823,,,68.4837265,71.06487274,64.54917145,65.81609344,,,,,,,,79.90585327,80.52324677,80.0013504,79.65402985,,79.53022766,77.2266922,77.27184296,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.28929901,,,,,,,,,,,39.15407181,,41.75529099,43.17296982,,,47.06127167,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.00674057,,,,,60.19356155,59.95381927,61.27632904,63.81195068,65.77028656,67.34496307,68.2383728,,,,,,,,,,65.21736145,,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.05321121,41.14601135,41.95344162,39.9657402,36.1085701,,,,,,,,,43.10700989,43.81258011,,,,
