Data Source,World Development Indicators
Indicator,"Primary completion rate female (% of relevant age group)"
Last Updated Date,2020-07-01
Number of Countries,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0634,82.536,81.37209,91.37603,88.84611,89.29968,94.17942,100.93656,102.57516,97.58355,97.46373,,,,,,,,,,97.63236,92.62698,90.45368,101.88478,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,5.13755,,,,,,,,,23.34477,18.89316,23.19349,24.59841,36.56803,26.86484,20.09992,20.56403,21.99647,22.31992,20.90027,20.4373,20.01994,20.24215,,,,11.29016,12.87238,14.75719,17.61117,,23.90605,34.18733,33.92667,38.49704,50.62776,48.97204,53.58314,49.94222,47.74273,45.70045,45.46581,45.75095,,44.05524,48.80507,,
Mauritania,,,,,,,,,,,,,,,,,5.56351,5.25062,6.04213,9.17456,,15.85469,,,,21.47414,24.06796,22.27826,28.20365,25.05716,21.07706,25.2572,24.58707,27.0168,26.45616,27.10911,28.76258,32.63959,38.9476,40.80285,,41.99589,40.99514,,,42.80594,44.00503,56.287,,70.89882,,,71.01897,73.74546,70.9778,72.4889,,72.09136,79.69111,,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,84.84636,82.35767,93.57557,126.55586,99.0032,102.56092,69.05752,113.50983,114.69404,111.87413,103.01097,98.37521,95.96592,94.24318,93.25973,99.89477,103.11404,102.01249,102.50934,98.37497,99.29949,97.57348,97.96868,96.40995,98.88336,97.24857,95.16384,99.50754,99.04211,97.28588,99.70257,98.05899,102.50282,102.40356,97.93852,101.90525,,
Malawi,,,,,,,,,,,,,,,14.14111,14.44916,15.45326,18.63763,20.94943,22.44822,23.27175,25.35976,22.31982,26.31848,25.67778,27.26766,27.43112,27.58863,22.28927,23.35473,25.90185,29.32522,33.64884,34.8328,37.40397,48.00347,56.24032,,,59.63047,59.20734,62.70874,64.97861,,58.62971,58.94271,59.23702,60.5496,64.99422,67.56546,69.94398,72.25063,74.6121,80.10287,80.6139,,,,,,
Malaysia,,,,,,,,,,,,,,,79.67795,,,,,,93.85457,91.54451,91.59579,95.12595,94.4356,93.3706,,92.66041,92.85109,90.46352,89.02606,90.54961,,94.04245,,,,,97.81309,94.41293,100.76187,,92.69193,93.64711,98.39815,103.5278,100.29523,98.51798,99.73952,100.34194,97.83985,100.70098,107.90106,103.97856,103.22815,102.67867,101.44031,101.08565,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.22375,97.22535,97.22579,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0892,,73.79695,,,,98.57607,96.80642,94.29889,95.53111,96.73085,97.04042,90.47233,90.49082,88.17913,,85.58868,90.64179,87.18306,,92.53444,95.22614,,,,,96.91572,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,3.26558,4.11136,4.22421,4.39595,4.66373,5.12536,5.91633,7.07094,9.33781,10.55838,10.80791,11.47052,12.50897,13.78738,14.03776,15.5193,16.17921,,10.71344,10.96785,12.76537,13.24693,12.6757,,9.76597,13.73903,13.49657,14.26205,14.56681,14.54075,15.1236,16.71141,16.65596,20.89337,22.98401,25.48982,30.93664,30.96519,32.86038,34.00813,37.61721,41.57361,42.24362,50.74104,,65.04422,,,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.73115,,,,71.86878,74.98071,80.22299,71.60856,64.11503,68.44174,68.93571,,,,,,,,,,
Nicaragua,,,,,,,,,,,26.76422,30.45744,30.92291,33.90737,,,,38.02589,37.54946,33.47046,38.58223,,35.0606,34.15322,33.171,36.35855,44.048,54.27966,55.60757,,,,,53.70935,58.69862,53.82142,,,,70.08348,70.25471,72.15292,79.56183,78.85279,79.6923,83.28239,83.87607,85.14648,84.8761,,88.8012,,,,,,,,,,
Netherlands,,,,,,,,,,,,99.55163,97.35853,97.64537,96.46378,96.01471,96.40768,95.14114,94.49194,93.63419,94.54886,99.85136,101.74616,100.77681,99.33667,94.88452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,103.67824,,97.91556,97.83481,100.05318,101.111,101.14204,101.673,100.72164,99.06438,99.94496,100.94585,,100.85818,100.09508,96.47621,98.80202,96.46854,94.99457,95.46107,99.97256,101.10236,99.47402,,,,,97.7316,97.05893,98.72255,101.8334,102.55831,103.78964,102.65094,99.5081,98.55068,98.01903,99.12235,101.07924,99.28016,98.13786,100.44514,100.96975,98.91716,97.88881,100.56841,100.60299,,,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3994,,,,,,,54.28882,56.77591,58.89898,63.43933,65.63627,65.94368,70.34945,73.01611,,77.26581,,,,109.16587,110.41883,114.8125,117.19504,121.83976,125.38452,,123.21302,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.32143,,,,,,92.72727,,,,,103.84615,,105.88235,,133.33333,,,,
New Zealand,,,,,,,,,,,100.8265,104.52791,106.64858,105.60193,101.79398,98.90517,98.28044,100.65835,101.74487,102.71057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,,,,,,,,,,,,,,,,,,,,,,92.66918,92.57044,92.9435,93.84898,94.35767,95.312,94.83111,95.62535,94.00204,94.04185,93.94539,95.4887,95.33249,95.40275,95.39947,95.50186,95.30269,95.79968,96.24205,96.73641,97.34527,97.21763,97.50671,97.67279,97.56742,97.34268,97.86086,97.9332,97.79919,97.95716,98.33542,99.46799,99.34243,98.89135,98.61716,98.03535,98.07448,98.1225,,
Oman,,,,,,,,,,,,,,,0.72099,0.77954,2.83434,,7.73372,12.22898,,,,23.3769,29.45966,29.97116,35.98651,39.15192,46.80628,54.55125,62.13865,,69.71395,,70.8807,73.60704,77.12061,80.77178,82.3512,84.32302,82.03125,84.68989,85.8517,87.55007,,,,,,93.90395,,98.68615,100.95673,97.70976,105.1971,100.38013,103.62209,105.89208,103.45667,,
Other small states,,,,,,,,,,,,58.86232,59.87114,60.91404,63.30967,63.29341,61.81703,60.58804,61.90864,63.77286,63.3494,65.81384,65.81371,65.30209,64.49614,66.65758,69.61035,67.42287,67.61199,65.47734,68.42856,68.25432,68.28099,67.59551,68.41571,68.4836,69.88949,71.21271,73.92387,74.62487,74.87605,75.89052,76.85545,77.65418,77.53864,77.98261,80.4218,80.4547,81.55749,82.03399,82.72867,82.85578,83.85447,84.35526,84.43168,85.22675,85.46778,84.80039,85.9682,,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.05447,50.92182,52.89657,52.62381,52.89114,56.11717,54.48383,58.40758,58.37319,58.68866,,58.8432,,64.24923,,
Panama,,,,,,,,,,,64.5528,68.49828,73.27649,79.29331,81.38928,84.33219,100.11354,94.88549,93.09955,91.41311,87.85955,84.73195,84.23615,84.743,79.50798,81.65107,81.45034,81.68131,79.88125,81.24483,,,,,,,,,,89.52227,91.48468,92.31724,93.01797,,93.50849,92.64075,90.2007,94.74874,97.55943,97.19218,93.80293,98.29656,100.3546,99.02774,95.49484,,,89.05072,,,
Peru,,,,,,,,,,,61.60182,,,,,,,73.96518,73.26935,73.5633,74.03127,72.0566,,,,,,,,,,,,83.29154,,85.19531,,,91.96749,96.97536,95.6831,91.97514,92.29425,97.3319,96.9688,97.40734,100.09596,103.39216,102.77959,99.76108,101.50836,99.73837,94.86151,97.51477,98.95203,101.29324,104.12949,95.97288,94.08626,,
Philippines,,,,,,,,,,,,,,,,,,,,,,88.01842,,92.86063,93.59573,92.16611,90.04293,87.93815,86.31613,87.71304,,,,,,,,,87.90903,89.26797,,105.45821,98.27658,98.6593,97.06968,97.365,94.85184,93.79289,94.82573,94.46063,,,,,101.72007,103.12195,105.13506,109.61415,,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33333,,,,,,,,,,,,,114.54545,94.69027,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.36964,39.03623,39.18347,37.20844,35.90899,35.92164,,40.95161,41.51662,42.08535,41.58229,41.95564,,45.80651,46.56392,47.30712,49.77257,,,,,,,,,,,66.64528,,71.52944,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.85602,93.3345,93.29421,94.39649,96.36348,96.8352,100.46649,102.76317,107.61292,,,
Pre-demographic dividend,,,,,,,,,,,,,35.36812,36.05016,36.69057,37.7615,38.63247,40.31816,42.03479,44.13191,45.16049,46.38925,47.30263,48.10541,50.82519,48.65029,48.56711,47.76133,47.16449,45.9152,46.74672,47.54075,46.92378,47.94495,47.13689,47.33679,47.93585,47.7852,47.56198,48.38378,48.45376,49.8482,50.89949,51.78855,52.90869,54.55405,57.23706,57.28536,58.72319,62.02186,61.88443,62.13975,62.80795,63.15783,63.83255,64.28757,64.45922,64.76775,65.06953,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56973,,,,,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.77365,,,,,,,,,101.88144,,
Portugal,,,,,,,,,,,,,58.3097,61.48447,68.4713,73.03117,68.27603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,,,,,42.08114,,43.23415,46.30662,47.61905,48.39837,49.63007,50.92705,51.74638,,53.92815,57.14356,58.53718,61.74335,63.70499,65.51732,64.40618,64.65048,64.06055,64.2695,65.43131,69.84821,71.18716,77.94345,77.53078,79.45929,83.01728,,93.32098,90.25801,92.11964,92.58852,93.72552,96.17481,95.25715,95.79481,94.22516,95.11228,94.82736,94.89053,92.67199,89.64052,88.81476,,,,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.20011,86.60295,86.15598,,94.24866,94.43815,96.47139,93.57029,97.52281,90.84426,92.84803,,86.22812,87.01559,89.28231,92.49841,92.44827,90.5257,95.77677,98.05595,98.41141,97.02238,100.41854,97.2925,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,88.91468,88.57039,91.09132,87.11606,86.31602,83.60181,82.91201,84.0336,84.86961,86.11535,87.59001,88.58361,90.5579,91.46081,91.61134,90.87271,91.94371,92.22995,93.54316,94.82494,91.81397,89.92069,94.80633,97.068,97.52185,98.37084,99.31973,99.2949,98.3036,96.95802,96.87136,97.37634,97.96094,98.34552,98.70566,99.5671,100.7489,99.02719,99.24794,98.49081,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.91841,96.39619,96.45923,96.19906,96.09532,95.90925,96.57588,96.94197,97.24809,97.91173,97.808,97.9946,97.97169,97.64612,97.14333,97.59442,97.4623,97.47829,97.62824,,,,97.68237,98.18539,97.74342,97.74138,97.79359,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,61.64857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,50.10504,61.59069,67.42081,66.52506,73.08307,73.80597,72.36111,89.86928,91.04385,89.53216,84.23673,89.04738,,85.98346,87.75961,86.9186,74.84917,78.85081,77.54905,75.21726,72.97973,68.74028,65.92538,65.19981,63.40445,54.13204,,93.35947,95.05469,,,,94.26058,,93.97089,93.95722,100.28897,101.46929,102.95848,,99.10188,,98.79876,95.78143,93.57945,94.02955,94.25887,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.20519,,,81.18042,,,,,,92.76398,93.77457,92.77729,89.16907,93.87082,99.01588,103.16373,99.68613,,92.42517,94.63166,96.46232,99.37016,96.55186,,,94.69707,92.04197,,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.35313,92.14722,,,,,,,,,,,,,,,,,,,100.35526,100.88747,96.70748,,,,
Rwanda,,,,,,,,,,,,15.83778,17.07789,19.88367,20.66711,23.2137,,25.98154,,,34.78836,45.32469,44.18483,43.31889,44.07666,45.59923,42.10363,42.05807,42.2428,42.29962,41.44861,42.54463,44.99554,,,,,,,30.6715,23.09575,24.96792,31.31683,41.25639,40.11014,,,,53.15855,72.8466,76.40711,,75.81683,74.97601,68.41544,68.98981,75.53838,88.13647,93.76998,,
South Asia,,,,,,,,,,,29.96521,30.12304,30.6939,31.05226,31.41553,32.51791,33.18309,33.88142,35.36141,36.62355,37.96278,39.37153,40.77971,42.25601,43.78649,45.2979,46.89198,48.4736,49.93215,51.31201,52.61215,53.91229,55.21942,56.49953,57.81798,59.14718,59.109,59.08297,59.05551,59.07925,61.58826,63.2509,66.11532,72.35098,75.05664,77.9026,80.4666,83.15883,85.50567,87.37243,87.06686,86.66469,89.73413,92.18992,93.43306,93.85969,92.91867,92.05092,92.61461,,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,31.29886,,,,,,,,,,,,,,,,,,,,,,,,,,85.5324,,91.40779,93.97511,,,100.72978,107.22123,108.92148,118.46686,109.66839,99.28476,104.48469,96.50198,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.72264,,53.40998,55.34938,55.07448,56.23808,57.78467,60.41364,,,
Senegal,,,,,,,,,,,,18.67534,19.01711,,,,,,23.54459,24.5589,23.03113,23.81857,23.77482,25.15485,26.30213,25.388,27.82221,,31.8488,32.32658,33.06172,,31.24119,,30.24378,,31.7654,32.5691,35.38632,,32.99141,37.46681,41.07444,41.86184,43.62434,48.4208,47.22236,48.98844,56.94981,58.44788,58.44241,62.33994,62.79431,63.79452,65.23497,63.56889,64.5441,66.86776,62.30382,,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.18699,99.25125,,,
Solomon Islands,,,,,,,,,,,,,,,,29.31034,,,,,52.40848,51.65945,45.57596,44.40636,,,45.36749,,,,,,,,,,,,,,,,,,,,,,,,,86.47852,85.9375,85.90902,87.15424,88.15004,89.4759,90.36344,89.74324,,
Sierra Leone,,,,,,,,,,,,,,,,,,,16.19214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36795,,,,65.88548,62.65966,61.57625,,59.442,67.46497,69.35388,82.85494,,
El Salvador,,,,,,,,,,,,37.78941,42.09155,47.46296,49.39995,,48.7773,50.18194,,,,46.69076,49.37046,50.89052,49.55005,,,62.72672,66.56072,64.38383,,67.05436,68.74875,71.37019,,73.62799,77.51779,,81.40278,,88.96943,89.50138,88.46388,87.9121,,89.66556,89.23757,94.66156,95.87051,98.61692,99.27625,103.29406,103.47642,102.04193,100.48639,95.24665,92.30351,90.36914,85.81395,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.69925,92.91339,,,,,,,84.25197,,,,,,,,105.92593,112.30769,125.5814,109.77444,124.26471,,,,,,125,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.68998,104.79945,95.88169,96.60488,104.24553,98.24082,99.29551,102.26366,101.07561,98.2965,99.09482,98.85853,,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,39.31254,39.85287,40.39176,41.21193,41.91321,43.09377,44.41534,46.08629,46.82578,48.00592,48.78943,49.56203,51.7118,49.85018,49.90805,49.44089,48.7062,47.71355,48.39088,48.99723,48.58915,49.36872,48.59302,48.62562,49.11671,49.01644,48.85891,49.21943,49.29486,50.65514,51.7403,52.90502,53.80848,56.00321,58.75516,58.85668,60.53331,63.92019,64.46908,64.1244,65.14704,65.23835,65.77178,66.24342,66.36344,66.72535,67.07906,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29336,,,,,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,39.32552,39.86574,40.40445,41.22436,41.92524,43.10513,44.42703,46.0966,46.83489,48.01344,48.79639,49.56992,51.71863,49.85698,49.91601,49.44838,48.71159,47.71933,48.39734,49.00411,48.59462,49.37411,48.59776,48.63044,49.12166,49.02167,48.8642,49.22451,49.29964,50.66011,51.7451,52.90964,53.81257,56.00776,58.75917,58.8604,60.53674,63.92286,64.47174,64.12722,65.14919,65.24038,65.77401,66.24577,66.36591,66.72711,67.08111,,
Small states,,,,,,,,,,,,,,,74.3038,74.32492,73.41933,73.25238,74.09753,75.18507,73.92576,76.06081,75.96274,75.10231,74.05872,74.51839,76.60638,75.48936,75.88595,74.8274,76.86048,76.59096,76.35942,75.48303,75.53423,75.16649,76.14334,77.18057,79.49774,80.05032,79.87352,79.80097,80.95887,81.34704,81.66393,82.18314,83.98416,83.85609,84.63129,85.1698,85.37028,85.77782,86.50175,86.69781,86.82501,87.55268,87.47822,87.01965,87.68736,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,53.61184,,,,,,,107.5228,,,,62.78261,,,,,,,,,,,46.75052,,,58.9404,56.69251,71.33159,75.17096,,72.44847,75.28256,83.60499,85.29549,109.53447,,97.24507,89.04705,,79.769,87.2208,,,
Suriname,,,,,,,,,,,,,,,,,74.52275,87.65499,78.98591,83.41822,,,,,,96.32268,,91.89122,89.02628,98.22281,,,,,,,,,,,,,,,,78.97569,87.72313,74.67597,89.68763,90.81941,93.19976,93.31171,93.77652,94.20904,98.18658,97.10087,96.73519,90.78071,90.34079,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.38794,96.41581,98.47004,98.49665,96.61317,96.29746,98.17832,97.04216,95.55487,100.20889,97.4665,97.90714,97.18219,92.60823,92.42933,95.21143,97.57409,99.67372,99.62818,95.70147,93.57112,94.22224,96.59658,95.58026,92.16113,92.26225,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.39196,99.95167,99.64238,94.97409,97.44723,96.10414,101.38258,,,,,96.52518,96.30742,96.84695,96.52391,102.29501,99.74451,100.34973,98.28545,99.24447,95.38961,,,
Sweden,,,,,,,,,,,,96.27651,95.60969,92.44463,92.41314,93.85879,97.28984,105.18254,104.68614,104.72761,103.01968,96.7259,91.79405,94.1297,97.86726,,,100.5288,98.17699,96.11768,95.97265,96.44181,100.82537,107.15551,105.2565,,,,,100.46844,100.21778,102.01363,102.46903,106.57846,103.08303,99.8227,95.56828,95.35112,93.9293,93.67038,96.42716,100.6608,102.96975,102.25101,100.90069,104.04368,104.95458,104.30685,,,
Eswatini,,,,,,,,,,,41.92391,39.97197,40.64527,49.76767,55.49654,59.19513,61.39183,60.44165,60.38906,59.28591,60.55273,60.61815,62.02592,62.92301,62.50542,62.5777,63.62544,62.2762,65.78284,63.69882,64.09695,61.45406,61.88949,60.39994,61.36127,64.05979,63.24584,67.36396,70.18388,69.89998,71.4955,67.70182,71.23727,69.15261,70.09183,72.9739,73.06968,76.3537,,78.04984,83.8342,84.04153,85.91434,86.24213,86.00265,89.45185,94.75092,97.14265,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.53047,,126.08696,,,,,,
Seychelles,,,,,,,,,,,86.52174,98.58357,108.8033,,107.45501,107.57576,107.83818,106.41509,110.58531,,100.4908,93.93564,92.8839,101.25471,98.10845,97.96438,108.19462,105.47074,89.61202,91.93154,,104.23216,94.2402,96.39752,91.68766,,,100,102.80971,102.43902,100.7722,106.14379,107.14286,107.74366,104.18919,115.20223,,112.29868,112.46246,106.45161,108.58034,112.77603,103.48653,102.37718,107.54717,110.46154,112.68657,99.56585,105.19663,,
Syrian Arab Republic,,,,,,,,,,,,35.40469,38.73159,40.05781,45.12329,47.62613,51.67123,55.43339,58.49584,56.90937,56.96336,59.83125,64.57577,67.65515,71.12017,75.09176,78.31904,79.28619,79.82027,84.84206,84.59758,86.36807,90.77672,83.11391,85.43426,85.80384,88.01019,87.29771,87.60307,88.1798,87.9265,89.48542,91.39439,105.09032,106.20446,108.28401,108.86923,105.99367,104.34555,103.21668,102.83863,106.76614,112.82329,71.91807,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,4.92801,4.60521,,,,,,,,,,,3.8924,4.7685,6.31634,7.07094,,,8.32951,6.55236,7.14098,7.67603,,11.21644,12.6553,14.38604,16.47228,20.26418,22.61651,20.32766,20.40082,,,22.70144,23.13397,26.00409,26.27055,29.11142,,29.66903,33.02814,,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.22668,88.86732,87.4511,88.60648,89.72312,91.20181,92.80448,92.33049,92.28397,92.1784,92.0013,91.71167,93.18165,96.85618,96.64668,95.95054,94.24492,95.38624,94.97177,91.75336,90.20098,93.24484,95.91511,97.95529,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.77325,95.24273,94.79606,93.89169,93.67255,93.87774,93.74593,93.45348,93.28099,95.43131,96.44731,95.54177,96.48635,97.79342,96.04561,94.86873,95.51484,96.67577,97.1998,98.40089,97.58064,98.02928,97.77379,98.7505,96.96966,97.3251,97.75418,,
Togo,,,,,,,,,,,,13.00497,16.3171,,,,22.8646,,30.73464,31.82096,33.19535,31.17652,30.65655,30.17625,25.3918,20.02667,20.56595,19.49859,24.01639,18.64191,22.95029,23.2728,23.99969,,18.61522,26.15147,30.16856,,,40.44685,49.3043,56.75227,,60.85577,63.75185,63.50461,63.50028,,56.25743,55.97146,61.04496,62.91439,66.79047,71.56059,78.0849,,89.02214,87.41532,86.85415,,
Thailand,,,,,,,,,,,,,,,,32.95796,35.34769,35.99982,37.38222,,,69.68617,,,,,,,,,,,,,,,,,,87.7242,84.30686,86.24975,,,,,,,,,,,,,,,,94.20303,94.13262,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.37467,100.57943,101.34891,97.00215,,99.2587,100.74206,94.63933,94.67419,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,82.64431,83.18063,84.05072,85.68143,85.84903,86.7499,87.99104,88.84494,89.88487,90.93257,92.11398,91.98659,92.45624,93.12839,93.19137,93.02511,93.86036,93.17605,95.23093,95.46446,95.58141,95.82754,96.206,96.76986,97.27627,97.44015,98.312,98.19848,100.1546,99.01409,97.01018,97.83793,99.03964,100.1781,100.0869,100.0923,100.4036,100.6322,101.4043,101.028,101.19,99.66624,99.43051,99.05557,98.90531,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.02951,78.24701,76.18416,79.30242,84.8802,91.17949,94.36938,102.88637,101.11522,101.23242,106.34414,,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,33.26945,33.26247,33.61092,35.61132,37.74907,40.68607,42.8463,45.34085,44.70284,42.36601,47.04996,50.79194,52.75197,54.84568,57.82502,62.52441,62.36718,62.96295,64.22128,65.0021,67.40722,68.63297,70.51536,72.31299,72.97645,75.24529,75.91732,76.46963,77.08676,77.61488,76.91149,79.07096,80.38634,81.1918,86.56933,87.6255,82.69259,83.61769,85.23549,84.65506,86.35755,87.58733,89.52131,87.29165,87.60274,87.28041,87.56516,87.1981,88.48122,,
Tonga,,,,,,,,,,,,,,,,,,79.98501,95.28024,109.04449,,126.76168,108.60215,,114.22222,95.41041,101.2624,,,,119.84127,94.53925,,117.84841,,,,,108.69565,110.831,,103.95529,,,,108.08333,105.78374,,,,,,104.03433,110.1114,,,,,,,
South Asia (IDA & IBRD),,,,,,,,,,,29.96521,30.12304,30.6939,31.05226,31.41553,32.51791,33.18309,33.88142,35.36141,36.62355,37.96278,39.37153,40.77971,42.25601,43.78649,45.2979,46.89198,48.4736,49.93215,51.31201,52.61215,53.91229,55.21942,56.49953,57.81798,59.14718,59.109,59.08297,59.05551,59.07925,61.58826,63.2509,66.11532,72.35098,75.05664,77.9026,80.4666,83.15883,85.50567,87.37243,87.06686,86.66469,89.73413,92.18992,93.43306,93.85969,92.91867,92.05092,92.61461,,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,39.32552,39.86574,40.40445,41.22436,41.92524,43.10513,44.42703,46.0966,46.83489,48.01344,48.79639,49.56992,51.71863,49.85698,49.91601,49.44838,48.71159,47.71933,48.39734,49.00411,48.59462,49.37411,48.59776,48.63044,49.12166,49.02167,48.8642,49.22451,49.29964,50.66011,51.7451,52.90964,53.81257,56.00776,58.75917,58.8604,60.53674,63.92286,64.47174,64.12722,65.14919,65.24038,65.77401,66.24577,66.36591,66.72711,67.08111,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,113.93385,,,92.88689,,,99.60931,,,102.9549,101.29314,97.79651,,,89.42494,91.99972,,101.5442,94.56581,87.95142,,89.96084,96.14485,93.62663,,95.99829,93.25955,95.89386,95.09827,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,42.42206,,,49.02917,52.15935,54.44819,46.39103,47.94138,64.18507,50.94986,53.20924,57.33814,58.98325,62.48853,63.8042,64.6801,69.27417,75.14334,69.56404,,70.22335,77.18714,87.05175,85.39059,87.78173,,87.29212,86.32818,88.19726,93.7279,97.87814,101.91873,105.10288,,103.03221,93.05366,91.12208,100.2215,,,98.75804,101.8626,105.32322,102.67172,100.14847,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,80.71705,83.74735,91.35817,90.20214,102.83798,88.45121,89.44577,91.76134,97.2702,90.69732,90.85356,89.57874,,,,,,,,,94.015,98.65045,95.68248,94.53886,96.56118,97.63805,98.22416,100.95656,98.77327,,90.73625,91.59396,,89.55997,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.09524,,,112.17391,82.92683,,,,83.62069,,,110.28037,100.95238,108.65385,115.53398,124.27184,125,,,,,,,,88.69565,99.1453,79.66102,,69.42149,,
Tanzania,,,,,,,,,,,,,,,,26.38857,28.72783,,,,,67.14136,78.65297,86.07532,116.81573,,71.90071,70.04303,64.92321,47.8178,,64.56664,55.53471,58.47696,56.2046,,,60.33713,49.68191,59.93385,51.3197,57.04202,60.92142,,58.07775,53.94908,71.02508,81.10155,,103.94889,93.40028,,86.20034,80.77516,,,65.95794,,72.82418,,
